Well,Target,Clone,Isotype,Plate,pct_pop,Type,Line,Passage,Day,File Name,preadjusted value,Comments
F4,140,NA,NA,3,75,SkMO,3,15,20,NA,,
F4,140,NA,NA,3,89.2,SkMO,3,16,20,NA,,
F4,140,NA,NA,3,0.14,Myo,1,High,0,NA,,
F4,140,NA,NA,3,27.5,Myo,8,High,0,NA,97.6,
F4,140,NA,NA,3,44.6,Myo,8,Low,0,NA,88.7,
F4,140,NA,NA,3,54,Myo,1,Low,0,NA,74.4,
F4,140,NA,NA,3,88.1,SkMO,1,,10,NA,75.9,
F4,140,NA,NA,3,64.7,SkMO,8,,10,NA,95.5,
H12,141,NA,NA,1,1.73,SkMO,3,13,15,NA,,
H12,141,NA,NA,1,1.76,SkMO,3,15,20,NA,,
H12,141,NA,NA,1,0.41,SkMO,3,16,20,NA,,
H12,141,NA,NA,1,1.16,Myo,1,High,0,NA,,
H12,141,NA,NA,1,0.78,Myo,8,High,0,NA,,
H12,141,NA,NA,1,0.22,Myo,8,Low,0,NA,,
H12,141,NA,NA,1,0.58,Myo,1,Low,0,NA,,
H12,141,NA,NA,1,1.24,SkMO,1,,10,NA,,
H12,141,NA,NA,1,1.05,SkMO,8,,10,NA,,
A3,142,NA,NA,2,46,SkMO,3,13,15,NA,,
A3,142,NA,NA,2,14.7,SkMO,3,15,20,NA,,
A3,142,NA,NA,2,1.62,SkMO,3,16,20,NA,,
A3,142,NA,NA,2,99.1,Myo,1,High,0,NA,,
A3,142,NA,NA,2,90,Myo,8,High,0,NA,99.2,
A3,142,NA,NA,2,99.6,Myo,8,Low,0,NA,,
A3,142,NA,NA,2,99.1,Myo,1,Low,0,NA,,
A3,142,NA,NA,2,97.2,SkMO,1,,10,NA,,
A3,142,NA,NA,2,98.6,SkMO,8,,10,NA,,
A5,143,NA,NA,2,29.3,SkMO,3,13,15,NA,,
A5,143,NA,NA,2,5.84,SkMO,3,15,20,NA,,
A5,143,NA,NA,2,1.32,SkMO,3,16,20,NA,,
A5,143,NA,NA,2,71.6,Myo,1,High,0,NA,86.6,
A5,143,NA,NA,2,63.2,Myo,8,High,0,NA,93.1,
A5,143,NA,NA,2,86.3,Myo,8,Low,0,NA,99.2,
A5,143,NA,NA,2,81.3,Myo,1,Low,0,NA,93,
A5,143,NA,NA,2,14.4,SkMO,1,,10,NA,43.3,
A5,143,NA,NA,2,22.6,SkMO,8,,10,NA,,
F4,144,NA,NA,4,7.57,SkMO,3,13,15,NA,,
F4,144,NA,NA,4,0.47,SkMO,3,15,20,NA,,
F4,144,NA,NA,4,0.12,SkMO,3,16,20,NA,,
F4,144,NA,NA,4,0.37,Myo,1,High,0,NA,,
F4,144,NA,NA,4,0.66,Myo,8,High,0,NA,,
F4,144,NA,NA,4,0.48,Myo,8,Low,0,NA,,
F4,144,NA,NA,4,0.43,Myo,1,Low,0,NA,,
F4,144,NA,NA,4,0.47,SkMO,1,,10,NA,,
F4,144,NA,NA,4,0.99,SkMO,8,,10,NA,,
A6,145,NA,NA,2,0.7,SkMO,3,13,15,NA,,
A6,145,NA,NA,2,1.31,SkMO,3,15,20,NA,,
A6,145,NA,NA,2,0.12,SkMO,3,16,20,NA,,
A6,145,NA,NA,2,0.26,Myo,1,High,0,NA,,
A6,145,NA,NA,2,0.24,Myo,8,High,0,NA,,
A6,145,NA,NA,2,0.23,Myo,8,Low,0,NA,,
A6,145,NA,NA,2,0.032,Myo,1,Low,0,NA,,
A6,145,NA,NA,2,3.97,SkMO,1,,10,NA,,
A6,145,NA,NA,2,1.14,SkMO,8,,10,NA,,
F5,146,NA,NA,3,0.99,SkMO,3,13,15,NA,,
F,146,NA,NA,3,1.39,SkMO,3,15,20,NA,,
F5,146,NA,NA,3,0.022,SkMO,3,16,20,NA,,
F5,146,NA,NA,3,0.11,Myo,1,High,0,NA,,
F5,146,NA,NA,3,1.29,Myo,8,High,0,NA,,
F5,146,NA,NA,3,10.8,Myo,8,Low,0,NA,,
F5,146,NA,NA,3,8.33,Myo,1,Low,0,NA,,
F5,146,NA,NA,3,1.04,SkMO,1,,10,NA,,
F5,146,NA,NA,3,1.47,SkMO,8,,10,NA,,
A7,147,NA,NA,2,0.61,SkMO,3,13,15,NA,,
A7,147,NA,NA,2,1.48,SkMO,3,15,20,NA,,
A7,147,NA,NA,2,0.053,SkMO,3,16,20,NA,,
A7,147,NA,NA,2,0.16,Myo,1,High,0,NA,,
A7,147,NA,NA,2,0,Myo,8,High,0,NA,,
A7,147,NA,NA,2,0,Myo,8,Low,0,NA,,
A7,147,NA,NA,2,0.053,Myo,1,Low,0,NA,,
A7,147,NA,NA,2,74.3,SkMO,1,,10,NA,,
A7,147,NA,NA,2,0.034,SkMO,8,,10,NA,,
H4,148,NA,NA,2,2.13,SkMO,3,13,15,NA,,
H4,148,NA,NA,2,1.7,SkMO,3,15,20,NA,,
H4,148,NA,NA,2,0.3,SkMO,3,16,20,NA,,
H4,148,NA,NA,2,25.2,Myo,1,High,0,NA,,
H4,148,NA,NA,2,19.1,Myo,8,High,0,NA,,
H4,148,NA,NA,2,8.72,Myo,8,Low,0,NA,,
H4,148,NA,NA,2,4.2,Myo,1,Low,0,NA,,
H4,148,NA,NA,2,1.31,SkMO,1,,10,NA,,
H4,148,NA,NA,2,2.18,SkMO,8,,10,NA,,
A8,149,NA,NA,2,34.6,SkMO,3,13,15,NA,46.9,
A8,149,NA,NA,2,11,SkMO,3,15,20,NA,,
A8,149,NA,NA,2,12.6,SkMO,3,16,20,NA,,
A8,149,NA,NA,2,50,Myo,1,High,0,NA,64.5,
A8,149,NA,NA,2,28.3,Myo,8,High,0,NA,,
A8,149,NA,NA,2,43.9,Myo,8,Low,0,NA,,
A8,149,NA,NA,2,70.8,Myo,1,Low,0,NA,,
A8,149,NA,NA,2,25.3,SkMO,1,,10,NA,35.4,
A8,149,NA,NA,2,17.3,SkMO,8,,10,NA,,
D7,150,NA,NA,3,2.03,SkMO,3,13,15,NA,,
D7,150,NA,NA,3,1.12,SkMO,3,15,20,NA,,
D7,150,NA,NA,3,0.13,SkMO,3,16,20,NA,,
D7,150,NA,NA,3,0.46,Myo,1,High,0,NA,,
D7,150,NA,NA,3,0.25,Myo,8,High,0,NA,,
D7,150,NA,NA,3,0.28,Myo,8,Low,0,NA,,
D7,150,NA,NA,3,0.53,Myo,1,Low,0,NA,,
D7,150,NA,NA,3,11.4,SkMO,1,,10,NA,,
D7,150,NA,NA,3,0.95,SkMO,8,,10,NA,,
B11,151,NA,NA,4,18.5,SkMO,3,13,15,NA,,
B11,151,NA,NA,4,2.75,SkMO,3,15,20,NA,,
B11,151,NA,NA,4,4.72,SkMO,3,16,20,NA,,
B11,151,NA,NA,4,97.8,Myo,1,High,0,NA,,
B11,151,NA,NA,4,86.2,Myo,8,High,0,NA,99.7,
B11,151,NA,NA,4,99.9,Myo,8,Low,0,NA,,
B11,151,NA,NA,4,99.7,Myo,1,Low,0,NA,,
B11,151,NA,NA,4,2.44,SkMO,1,,10,NA,20.4,
B11,151,NA,NA,4,16,SkMO,8,,10,NA,,
A9,152,NA,NA,2,41.9,SkMO,3,13,15,NA,49.7,
A9,152,NA,NA,2,2.18,SkMO,3,15,20,NA,,
A9,152,NA,NA,2,3.64,SkMO,3,16,20,NA,,
A9,152,NA,NA,2,1.21,Myo,1,High,0,NA,,
A9,152,NA,NA,2,0.53,Myo,8,High,0,NA,,
A9,152,NA,NA,2,9.79,Myo,8,Low,0,NA,,
A9,152,NA,NA,2,0.16,Myo,1,Low,0,NA,,
A9,152,NA,NA,2,31.7,SkMO,1,,10,NA,,
A9,152,NA,NA,2,54.5,SkMO,8,,10,NA,,
A10,153,NA,NA,2,64.9,SkMO,3,13,15,NA,96.5,
A10,153,NA,NA,2,54.9,SkMO,3,15,20,NA,,
A10,153,NA,NA,2,44.8,SkMO,3,16,20,NA,,
A10,153,NA,NA,2,99.8,Myo,1,High,0,NA,,
A10,153,NA,NA,2,99.6,Myo,8,High,0,NA,,
A10,153,NA,NA,2,99.9,Myo,8,Low,0,NA,,
A10,153,NA,NA,2,99.9,Myo,1,Low,0,NA,,
A10,153,NA,NA,2,99.5,SkMO,1,,10,NA,,
A10,153,NA,NA,2,100,SkMO,8,,10,NA,,
A3,154,NA,NA,1,0.76,SkMO,3,13,15,NA,,
A3,154,NA,NA,1,1.3,SkMO,3,15,20,NA,,
A3,154,NA,NA,1,0.14,SkMO,3,16,20,NA,,
A3,154,NA,NA,1,0.26,Myo,1,High,0,NA,,
A3,154,NA,NA,1,0.26,Myo,8,High,0,NA,,
A3,154,NA,NA,1,0.093,Myo,8,Low,0,NA,,
A3,154,NA,NA,1,0.25,Myo,1,Low,0,NA,,
A3,154,NA,NA,1,0.12,SkMO,1,,10,NA,,
A3,154,NA,NA,1,0.13,SkMO,8,,10,NA,,
D12,155,NA,NA,4,0.92,SkMO,3,13,15,NA,,
D12,155,NA,NA,4,0.72,SkMO,3,15,20,NA,,
D12,155,NA,NA,4,0.2,SkMO,3,16,20,NA,,
D12,155,NA,NA,4,0.046,Myo,1,High,0,NA,,
D12,155,NA,NA,4,0.36,Myo,8,High,0,NA,,
D12,155,NA,NA,4,0.095,Myo,8,Low,0,NA,,
D12,155,NA,NA,4,0.16,Myo,1,Low,0,NA,,
D12,155,NA,NA,4,0.51,SkMO,1,,10,NA,,
D12,155,NA,NA,4,1.46,SkMO,8,,10,NA,,
B1,156,NA,NA,2,0.75,SkMO,3,13,15,NA,,
B1,156,NA,NA,2,1.62,SkMO,3,15,20,NA,,
B1,156,NA,NA,2,0.16,SkMO,3,16,20,NA,,
B1,156,NA,NA,2,0.4,Myo,1,High,0,NA,,
B1,156,NA,NA,2,0.25,Myo,8,High,0,NA,,
B1,156,NA,NA,2,0.32,Myo,8,Low,0,NA,,
B1,156,NA,NA,2,0.084,Myo,1,Low,0,NA,,
B1,156,NA,NA,2,81.2,SkMO,1,,10,NA,90.4,
B1,156,NA,NA,2,60.1,SkMO,8,,10,NA,73.6,
F6,157,NA,NA,3,0.65,SkMO,3,13,15,NA,,
F6,157,NA,NA,3,0.93,SkMO,3,15,20,NA,,
F6,157,NA,NA,3,0.022,SkMO,3,16,20,NA,,
F6,157,NA,NA,3,0.092,Myo,1,High,0,NA,,
F6,157,NA,NA,3,4.2,Myo,8,High,0,NA,,
F6,157,NA,NA,3,0.15,Myo,8,Low,0,NA,,
F6,157,NA,NA,3,0.11,Myo,1,Low,0,NA,,
F6,157,NA,NA,3,0.69,SkMO,1,,10,NA,,
F6,157,NA,NA,3,1.82,SkMO,8,,10,NA,,
F7,158,NA,NA,3,1.03,SkMO,3,13,15,NA,,
F7,158,NA,NA,3,1.13,SkMO,3,15,20,NA,,
F7,158,NA,NA,3,0.022,SkMO,3,16,20,NA,,
F7,158,NA,NA,3,0.069,Myo,1,High,0,NA,,
F7,158,NA,NA,3,0.39,Myo,8,High,0,NA,,
F7,158,NA,NA,3,0.89,Myo,8,Low,0,NA,,
F7,158,NA,NA,3,1.46,Myo,1,Low,0,NA,,
F7,158,NA,NA,3,0.62,SkMO,1,,10,NA,,
F7,158,NA,NA,3,0.74,SkMO,8,,10,NA,,
B2,159,NA,NA,2,99.2,SkMO,3,13,15,NA,,
B2,159,NA,NA,2,96.7,SkMO,3,15,20,NA,,
B2,159,NA,NA,2,99.4,SkMO,3,16,20,NA,,
B2,159,NA,NA,2,99.9,Myo,1,High,0,NA,,
B2,159,NA,NA,2,100,Myo,8,High,0,NA,,
B2,159,NA,NA,2,100,Myo,8,Low,0,NA,,
B2,159,NA,NA,2,99.9,Myo,1,Low,0,NA,,
B2,159,NA,NA,2,99.9,SkMO,1,,10,NA,,
B2,159,NA,NA,2,100,SkMO,8,,10,NA,,
B3,160,NA,NA,2,0.99,SkMO,3,13,15,NA,,
B3,160,NA,NA,2,1.74,SkMO,3,15,20,NA,,
B3,160,NA,NA,2,0.15,SkMO,3,16,20,NA,,
B3,160,NA,NA,2,0.54,Myo,1,High,0,NA,,
B3,160,NA,NA,2,0.53,Myo,8,High,0,NA,,
B3,160,NA,NA,2,0.32,Myo,8,Low,0,NA,,
B3,160,NA,NA,2,0.053,Myo,1,Low,0,NA,,
B3,160,NA,NA,2,0.15,SkMO,1,,10,NA,,
B3,160,NA,NA,2,0.24,SkMO,8,,10,NA,,
F5,161,NA,NA,4,3,SkMO,3,13,15,NA,,
F5,161,NA,NA,4,0.38,SkMO,3,15,20,NA,,
F5,161,NA,NA,4,0.086,SkMO,3,16,20,NA,,
F5,161,NA,NA,4,0.5,Myo,1,High,0,NA,,
F5,161,NA,NA,4,0.65,Myo,8,High,0,NA,,
F5,161,NA,NA,4,0.51,Myo,8,Low,0,NA,,
F5,161,NA,NA,4,0.43,Myo,1,Low,0,NA,,
F5,161,NA,NA,4,2.01,SkMO,1,,10,NA,,
F5,161,NA,NA,4,20.5,SkMO,8,,10,NA,,
B4,162,NA,NA,2,98.3,SkMO,3,13,15,NA,,
B4,162,NA,NA,2,95.3,SkMO,3,15,20,NA,,
B4,162,NA,NA,2,98.4,SkMO,3,16,20,NA,,
B4,162,NA,NA,2,99.8,Myo,1,High,0,NA,,
B4,162,NA,NA,2,95.2,Myo,8,High,0,NA,99.8,
B4,162,NA,NA,2,100,Myo,8,Low,0,NA,,
B4,162,NA,NA,2,99.9,Myo,1,Low,0,NA,,
B4,162,NA,NA,2,99.9,SkMO,1,,10,NA,,
B4,162,NA,NA,2,100,SkMO,8,,10,NA,,
A6,163,NA,NA,4,2.07,SkMO,3,13,15,NA,,
A6,163,NA,NA,4,0.17,SkMO,3,15,20,NA,,
A6,163,NA,NA,4,0.043,SkMO,3,16,20,NA,,
A6,163,NA,NA,4,0.12,Myo,1,High,0,NA,,
A6,163,NA,NA,4,0.09,Myo,8,High,0,NA,,
A6,163,NA,NA,4,0.032,Myo,8,Low,0,NA,,
A6,163,NA,NA,4,0.068,Myo,1,Low,0,NA,,
A6,163,NA,NA,4,10.1,SkMO,1,,10,NA,,
A6,163,NA,NA,4,0.51,SkMO,8,,10,NA,,
B5,164,NA,NA,2,0.9,SkMO,3,13,15,NA,,
B5,164,NA,NA,2,1.33,SkMO,3,15,20,NA,,
B5,164,NA,NA,2,0.12,SkMO,3,16,20,NA,,
B5,164,NA,NA,2,0.36,Myo,1,High,0,NA,,
B5,164,NA,NA,2,0.25,Myo,8,High,0,NA,,
B5,164,NA,NA,2,0.45,Myo,8,Low,0,NA,,
B5,164,NA,NA,2,0.32,Myo,1,Low,0,NA,,
B5,164,NA,NA,2,70.3,SkMO,1,,10,NA,,
B5,164,NA,NA,2,2.82,SkMO,8,,10,NA,,
B6,165,NA,NA,2,6.6,SkMO,3,13,15,NA,,
B6,165,NA,NA,2,5.29,SkMO,3,15,20,NA,,
B6,165,NA,NA,2,2.65,SkMO,3,16,20,NA,,
B6,165,NA,NA,2,5.34,Myo,1,High,0,NA,,
B6,165,NA,NA,2,6.28,Myo,8,High,0,NA,,
B6,165,NA,NA,2,2.09,Myo,8,Low,0,NA,,
B6,165,NA,NA,2,1.94,Myo,1,Low,0,NA,,
B6,165,NA,NA,2,6.61,SkMO,1,,10,NA,20.1,
B6,165,NA,NA,2,7.61,SkMO,8,,10,NA,20.5,
F8,166,NA,NA,3,0.67,SkMO,3,13,15,NA,,
F8,166,NA,NA,3,1.43,SkMO,3,15,20,NA,,
F8,166,NA,NA,3,0.61,SkMO,3,16,20,NA,,
F8,166,NA,NA,3,0.21,Myo,1,High,0,NA,,
F8,166,NA,NA,3,4.23,Myo,8,High,0,NA,,
F8,166,NA,NA,3,9.82,Myo,8,Low,0,NA,,
F8,166,NA,NA,3,3.35,Myo,1,Low,0,NA,,
F8,166,NA,NA,3,6.93,SkMO,1,,10,NA,,
F8,166,NA,NA,3,10.4,SkMO,8,,10,NA,31,
F9,167,NA,NA,3,0.81,SkMO,3,13,15,NA,,
F9,167,NA,NA,3,0.93,SkMO,3,15,20,NA,,
F9,167,NA,NA,3,0,SkMO,3,16,20,NA,,
F9,167,NA,NA,3,0.19,Myo,1,High,0,NA,,
F9,167,NA,NA,3,8.85,Myo,8,High,0,NA,,
F9,167,NA,NA,3,9.85,Myo,8,Low,0,NA,74.4,
F9,167,NA,NA,3,35.8,Myo,1,Low,0,NA,,
F9,167,NA,NA,3,0.72,SkMO,1,,10,NA,,
F9,167,NA,NA,3,0.17,SkMO,8,,10,NA,,
F10,168,NA,NA,3,2.49,SkMO,3,13,15,NA,,
F10,168,NA,NA,3,1,SkMO,3,15,20,NA,,
F10,168,NA,NA,3,0.033,SkMO,3,16,20,NA,,
F10,168,NA,NA,3,0.12,Myo,1,High,0,NA,,
F10,168,NA,NA,3,99.7,Myo,8,High,0,NA,,
F10,168,NA,NA,3,99.7,Myo,8,Low,0,NA,,
F10,168,NA,NA,3,99.3,Myo,1,Low,0,NA,,
F10,168,NA,NA,3,38.8,SkMO,1,,10,NA,,
F10,168,NA,NA,3,71.6,SkMO,8,,10,NA,,
F11,169,NA,NA,3,0.55,SkMO,3,13,15,NA,,
F11,169,NA,NA,3,4.7,SkMO,3,15,20,NA,,
F11,169,NA,NA,3,1.59,SkMO,3,16,20,NA,,
F11,169,NA,NA,3,0.13,Myo,1,High,0,NA,,
F11,169,NA,NA,3,0.11,Myo,8,High,0,NA,,
F11,169,NA,NA,3,0.53,Myo,8,Low,0,NA,,
F11,169,NA,NA,3,0.15,Myo,1,Low,0,NA,,
F11,169,NA,NA,3,0.63,SkMO,1,,10,NA,,
F11,169,NA,NA,3,0.22,SkMO,8,,10,NA,,
B7,170,NA,NA,2,1,SkMO,3,13,15,NA,,
B7,170,NA,NA,2,1.82,SkMO,3,15,20,NA,,
B7,170,NA,NA,2,0.21,SkMO,3,16,20,NA,,
B7,170,NA,NA,2,1.54,Myo,1,High,0,NA,,
B7,170,NA,NA,2,0.84,Myo,8,High,0,NA,,
B7,170,NA,NA,2,0.64,Myo,8,Low,0,NA,,
B7,170,NA,NA,2,0.27,Myo,1,Low,0,NA,,
B7,170,NA,NA,2,65.4,SkMO,1,,10,NA,82.7,
B7,170,NA,NA,2,1.31,SkMO,8,,10,NA,,
B8,171,NA,NA,2,0.74,SkMO,3,13,15,NA,,
B8,171,NA,NA,2,1.37,SkMO,3,15,20,NA,,
B8,171,NA,NA,2,0.096,SkMO,3,16,20,NA,,
B8,171,NA,NA,2,2.75,Myo,1,High,0,NA,,
B8,171,NA,NA,2,1.14,Myo,8,High,0,NA,,
B8,171,NA,NA,2,0.69,Myo,8,Low,0,NA,,
B8,171,NA,NA,2,0.56,Myo,1,Low,0,NA,,
B8,171,NA,NA,2,8.16,SkMO,1,,10,NA,,
B8,171,NA,NA,2,2.45,SkMO,8,,10,NA,,
B9,172,NA,NA,2,0.75,SkMO,3,13,15,NA,,
B9,172,NA,NA,2,1.14,SkMO,3,15,20,NA,,
B9,172,NA,NA,2,0.076,SkMO,3,16,20,NA,,
B9,172,NA,NA,2,0.81,Myo,1,High,0,NA,,
B9,172,NA,NA,2,0.49,Myo,8,High,0,NA,,
B9,172,NA,NA,2,0.52,Myo,8,Low,0,NA,,
B9,172,NA,NA,2,0.5,Myo,1,Low,0,NA,,
B9,172,NA,NA,2,0.49,SkMO,1,,10,NA,,
B9,172,NA,NA,2,0.87,SkMO,8,,10,NA,,
B10,173,NA,NA,2,4.86,SkMO,3,13,15,NA,,
B10,173,NA,NA,2,1.32,SkMO,3,15,20,NA,,
B10,173,NA,NA,2,3.47,SkMO,3,16,20,NA,,
B10,173,NA,NA,2,49.4,Myo,1,High,0,NA,,
B10,173,NA,NA,2,17.8,Myo,8,High,0,NA,,
B10,173,NA,NA,2,6.52,Myo,8,Low,0,NA,,
B10,173,NA,NA,2,37.3,Myo,1,Low,0,NA,,
B10,173,NA,NA,2,36.8,SkMO,1,,10,NA,62.6,
B10,173,NA,NA,2,11.5,SkMO,8,,10,NA,20,
D11,174,NA,NA,4,1.21,SkMO,3,13,15,NA,,
D11,174,NA,NA,4,3.07,SkMO,3,15,20,NA,,
D11,174,NA,NA,4,20.1,SkMO,3,16,20,NA,,
D11,174,NA,NA,4,99.8,Myo,1,High,0,NA,,
D11,174,NA,NA,4,71.1,Myo,8,High,0,NA,96.8,
D11,174,NA,NA,4,87,Myo,8,Low,0,NA,99.5,
D11,174,NA,NA,4,99.9,Myo,1,Low,0,NA,,
D11,174,NA,NA,4,79.6,SkMO,1,,10,NA,89.4,
D11,174,NA,NA,4,63.4,SkMO,8,,10,NA,,
B12,175,NA,NA,4,1.81,SkMO,3,13,15,NA,,
B12,175,NA,NA,4,0.67,SkMO,3,15,20,NA,,
B12,175,NA,NA,4,0.38,SkMO,3,16,20,NA,,
B12,175,NA,NA,4,1.19,Myo,1,High,0,NA,,
B12,175,NA,NA,4,0.51,Myo,8,High,0,NA,,
B12,175,NA,NA,4,0.12,Myo,8,Low,0,NA,,
B12,175,NA,NA,4,0.22,Myo,1,Low,0,NA,,
B12,175,NA,NA,4,0.93,SkMO,1,,10,NA,,
B12,175,NA,NA,4,0.87,SkMO,8,,10,NA,,
C1,176,NA,NA,4,2.73,SkMO,3,13,15,NA,,
C1,176,NA,NA,4,0.95,SkMO,3,15,20,NA,,
C1,176,NA,NA,4,0.31,SkMO,3,16,20,NA,,
C1,176,NA,NA,4,0.11,Myo,1,High,0,NA,,
C1,176,NA,NA,4,0.19,Myo,8,High,0,NA,,
C1,176,NA,NA,4,0.021,Myo,8,Low,0,NA,,
C1,176,NA,NA,4,0.022,Myo,1,Low,0,NA,,
C1,176,NA,NA,4,5.41,SkMO,1,,10,NA,,
C1,176,NA,NA,4,1.03,SkMO,8,,10,NA,,
F12,177,NA,NA,3,0.69,SkMO,3,13,15,NA,,
F12,177,NA,NA,3,4.34,SkMO,3,15,20,NA,,
F12,177,NA,NA,3,16.1,SkMO,3,16,20,NA,,
F12,177,NA,NA,3,0.091,Myo,1,High,0,NA,,
F12,177,NA,NA,3,77.1,Myo,8,High,0,NA,,
F12,177,NA,NA,3,86.8,Myo,8,Low,0,NA,,
F12,177,NA,NA,3,86.3,Myo,1,Low,0,NA,94.5,
F12,177,NA,NA,3,45.2,SkMO,1,,10,NA,98.9,
F12,177,NA,NA,3,97.8,SkMO,8,,10,NA,,
B11,178,NA,NA,2,0.84,SkMO,3,13,15,NA,,
B11,178,NA,NA,2,1.19,SkMO,3,15,20,NA,,
B11,178,NA,NA,2,0.17,SkMO,3,16,20,NA,,
B11,178,NA,NA,2,1,Myo,1,High,0,NA,,
B11,178,NA,NA,2,0.47,Myo,8,High,0,NA,,
B11,178,NA,NA,2,0.31,Myo,8,Low,0,NA,,
B11,178,NA,NA,2,0.14,Myo,1,Low,0,NA,,
B11,178,NA,NA,2,0.45,SkMO,1,,10,NA,,
B11,178,NA,NA,2,1.7,SkMO,8,,10,NA,,
B12,179,NA,NA,2,0.45,SkMO,3,13,15,NA,,
B12,179,NA,NA,2,1.45,SkMO,3,15,20,NA,,
B12,179,NA,NA,2,0.19,SkMO,3,16,20,NA,,
B12,179,NA,NA,2,1.14,Myo,1,High,0,NA,,
B12,179,NA,NA,2,0.53,Myo,8,High,0,NA,,
B12,179,NA,NA,2,5.52,Myo,8,Low,0,NA,,
B12,179,NA,NA,2,0.14,Myo,1,Low,0,NA,,
B12,179,NA,NA,2,75.4,SkMO,1,,10,NA,,
B12,179,NA,NA,2,52.4,SkMO,8,,10,NA,84.8,
C2,180,NA,NA,4,0.58,SkMO,3,13,15,NA,,
C2,180,NA,NA,4,0.65,SkMO,3,15,20,NA,,
C2,180,NA,NA,4,0.11,SkMO,3,16,20,NA,,
C2,180,NA,NA,4,0.46,Myo,1,High,0,NA,,
C2,180,NA,NA,4,1.31,Myo,8,High,0,NA,,
C2,180,NA,NA,4,0.3,Myo,8,Low,0,NA,,
C2,180,NA,NA,4,0.68,Myo,1,Low,0,NA,,
C2,180,NA,NA,4,8.57,SkMO,1,,10,NA,,
C2,180,NA,NA,4,16.1,SkMO,8,,10,NA,,
B10,181,NA,NA,3,1.4,SkMO,3,13,15,NA,,
C1,182,NA,NA,2,0.73,SkMO,3,13,15,NA,,
B10,181,NA,NA,3,1.43,SkMO,3,15,20,NA,,
C1,182,NA,NA,2,1.19,SkMO,3,15,20,NA,,
B10,181,NA,NA,3,0.087,SkMO,3,16,20,NA,,
C1,182,NA,NA,2,0.12,SkMO,3,16,20,NA,,
B10,181,NA,NA,3,0.34,Myo,1,High,0,NA,,
B10,181,NA,NA,3,0.18,Myo,8,High,0,NA,,
C1,182,NA,NA,2,0.24,Myo,1,High,0,NA,,
C1,182,NA,NA,2,0.077,Myo,8,High,0,NA,,
B10,181,NA,NA,3,0.27,Myo,8,Low,0,NA,,
B10,181,NA,NA,3,0.27,Myo,1,Low,0,NA,,
C1,182,NA,NA,2,0.093,Myo,8,Low,0,NA,,
C1,182,NA,NA,2,0.042,Myo,1,Low,0,NA,,
B10,181,NA,NA,3,2.19,SkMO,1,,10,NA,7.25,
B10,181,NA,NA,3,0.97,SkMO,8,,10,NA,,
C1,182,NA,NA,2,1.43,SkMO,1,,10,NA,,
C1,182,NA,NA,2,9.95,SkMO,8,,10,NA,,
C2,183,NA,NA,2,0.73,SkMO,3,13,15,NA,,
C2,183,NA,NA,2,1.71,SkMO,3,15,20,NA,,
C2,183,NA,NA,2,0.044,SkMO,3,16,20,NA,,
C2,183,NA,NA,2,1.38,Myo,1,High,0,NA,,
C2,183,NA,NA,2,0.34,Myo,8,High,0,NA,,
C2,183,NA,NA,2,0.62,Myo,8,Low,0,NA,,
C2,183,NA,NA,2,0.16,Myo,1,Low,0,NA,,
C2,183,NA,NA,2,0.85,SkMO,1,,10,NA,,
C2,183,NA,NA,2,12.3,SkMO,8,,10,NA,,
C3,184,NA,NA,2,0.93,SkMO,3,13,15,NA,,
C3,184,NA,NA,2,0.86,SkMO,3,15,20,NA,,
C3,184,NA,NA,2,0.2,SkMO,3,16,20,NA,,
C3,184,NA,NA,2,0.78,Myo,1,High,0,NA,,
C3,184,NA,NA,2,0.22,Myo,8,High,0,NA,,
C3,184,NA,NA,2,0.1,Myo,8,Low,0,NA,,
C3,184,NA,NA,2,0.042,Myo,1,Low,0,NA,,
C3,184,NA,NA,2,6.32,SkMO,1,,10,NA,,
C3,184,NA,NA,2,7.83,SkMO,8,,10,NA,,
C4,185,NA,NA,2,0.82,SkMO,3,13,15,NA,,
C4,185,NA,NA,2,1.49,SkMO,3,15,20,NA,,
C4,185,NA,NA,2,0.086,SkMO,3,16,20,NA,,
C4,185,NA,NA,2,0.74,Myo,1,High,0,NA,,
C4,185,NA,NA,2,0.022,Myo,8,High,0,NA,,
C4,185,NA,NA,2,0.073,Myo,8,Low,0,NA,,
C4,185,NA,NA,2,0.085,Myo,1,Low,0,NA,,
C4,185,NA,NA,2,0.19,SkMO,1,,10,NA,,
C4,185,NA,NA,2,0.056,SkMO,8,,10,NA,,
C5,186,NA,NA,2,0.67,SkMO,3,13,15,NA,,
C5,186,NA,NA,2,1.04,SkMO,3,15,20,NA,,
C5,186,NA,NA,2,0.14,SkMO,3,16,20,NA,,
C5,186,NA,NA,2,0.57,Myo,1,High,0,NA,,
C5,186,NA,NA,2,0.17,Myo,8,High,0,NA,,
C5,186,NA,NA,2,0.083,Myo,8,Low,0,NA,,
C5,186,NA,NA,2,0.053,Myo,1,Low,0,NA,,
C5,186,NA,NA,2,50.8,SkMO,1,,10,NA,72.9,
C5,186,NA,NA,2,0.14,SkMO,8,,10,NA,,
C6,187,NA,NA,2,7.28,SkMO,3,13,15,NA,,
C6,187,NA,NA,2,1.34,SkMO,3,15,20,NA,,
C6,187,NA,NA,2,0.88,SkMO,3,16,20,NA,,
C6,187,NA,NA,2,0.31,Myo,1,High,0,NA,,
